property_id,property_name,location,property_type,number_of_bedrooms,bedroom_size,amenities,seasonality,base_price,estimated_monthly_bookings,bathrooms,bed_type,cancellation_policy,cleaning_fee,host_response_rate,number_of_reviews,review_scores_rating,beds,neighborhood
62493,Worker Production,South Michelle,Apartment,1,23.27355462602398,"['Waterfront', 'Parking', 'WiFi', 'Garden view', 'TV', 'Swimming Pool']",Winter,3107.558392802963,56,2,Double,Strict,23.956695138825825,60,335,4,5,Mountain View
4455,Choose Painting,Smithshire,House,3,21.92246323633288,"['Gym', 'Swimming Pool', 'Air Conditioning', 'Canal view', 'Garden view', 'Waterfront', 'Kitchen', 'Parking', 'WiFi', 'TV']",Winter,2961.9135035415093,18,3,Queen,Moderate,15.257787921270962,98,43,5,7,Downtown
38036,Away There,Jillmouth,House,4,10.245349457439687,"['WiFi', 'Kitchen', 'Canal view', 'Gym', 'Air Conditioning', 'Parking', 'Waterfront', 'Garden view', 'TV', 'Swimming Pool']",Winter,352.746503251966,64,5,King,Strict,39.82947345372639,67,483,2,6,Suburb
58901,Phone Take,Michaelland,Villa,4,16.563937683814096,"['Garden view', 'WiFi', 'Air Conditioning', 'Parking', 'Swimming Pool', 'Kitchen']",Winter,3701.954757201669,50,4,Double,Flexible,27.866393645783084,63,155,3,7,Downtown
3939,Military Game,New Jonathanhaven,House,3,28.50881589413762,"['Canal view', 'Parking', 'Gym', 'Garden view', 'TV', 'Air Conditioning', 'Swimming Pool', 'Kitchen', 'WiFi', 'Waterfront']",Summer,3496.6119313216777,25,7,Single,Flexible,28.302047520177183,92,199,4,7,Waterfront
76265,Little Either,Lake Lindsey,Cottage,2,12.208280806766895,"['Air Conditioning', 'Gym', 'TV', 'Swimming Pool', 'Kitchen', 'Garden view', 'Canal view', 'Parking', 'WiFi']",Winter,3412.5957008610003,40,6,King,Flexible,11.125065800782018,90,82,4,6,Suburb
86874,Season Man,East Shawntown,House,2,19.129992514123636,"['TV', 'Gym']",Autumn,1969.8499918643954,53,4,Single,Flexible,16.958041939685756,59,98,4,4,Suburb
18911,As Example,East Chrismouth,Cottage,4,26.55459962097925,"['Air Conditioning', 'Waterfront']",Autumn,2918.5091695980004,90,8,Double,Flexible,10.93581372964826,71,317,2,7,Downtown
17997,Choose Tax,Sosaport,House,3,20.665935793673118,"['Garden view', 'Parking', 'TV']",Summer,2806.565639781746,33,4,Queen,Strict,29.460483922954168,83,352,4,4,Mountain View
58805,Building Subject,Martinhaven,Apartment,3,12.886995246494529,"['Swimming Pool', 'Parking', 'Garden view', 'WiFi', 'TV', 'Canal view']",Winter,2405.5233154660814,57,3,Single,Moderate,25.416522346082772,53,233,5,4,Suburb
34155,Yes Represent,Perryshire,Cottage,2,19.009242554486857,['WiFi'],Autumn,3265.3315810953004,36,2,Single,Flexible,47.86504592235248,57,449,3,4,Mountain View
25130,Cold Individual,Boylemouth,House,1,19.628745196093032,"['Canal view', 'Garden view', 'Waterfront', 'Kitchen', 'Air Conditioning', 'Parking']",Autumn,300.97184045262907,30,5,Single,Flexible,36.32507374136695,89,154,2,3,Waterfront
15615,Half Onto,Jamesborough,Villa,1,22.746289615476744,"['Gym', 'Garden view', 'Swimming Pool', 'Canal view', 'TV', 'WiFi', 'Parking', 'Kitchen']",Winter,1657.226682418357,22,5,Queen,Flexible,20.215751954417623,84,402,4,3,Mountain View
45722,Treat Fire,Michaelberg,Villa,4,14.137050439905416,"['Kitchen', 'TV', 'Garden view', 'Parking']",Autumn,2697.142415439257,99,7,King,Moderate,48.603614105470676,66,433,2,6,Downtown
37142,Cold Ready,Haroldton,Villa,5,29.475939510005105,['TV'],Summer,4712.539049074377,12,7,Double,Strict,43.71756216083385,64,112,5,7,Waterfront
84721,College Open,South Kathybury,Villa,1,12.500017021791125,"['Gym', 'WiFi', 'Canal view', 'Swimming Pool']",Autumn,3112.186586268002,62,5,Double,Moderate,11.318741626074846,86,57,4,5,Downtown
85244,Ask Remember,West Christine,Cottage,5,25.715688649246605,"['Air Conditioning', 'Waterfront', 'TV', 'WiFi', 'Kitchen', 'Canal view', 'Garden view', 'Swimming Pool', 'Parking', 'Gym']",Summer,4088.128488939467,41,6,Double,Moderate,23.278443752257747,83,204,5,6,Downtown
29023,Employee Deep,North Sarah,House,1,28.320138374271565,"['Garden view', 'WiFi', 'Waterfront', 'TV', 'Swimming Pool', 'Kitchen', 'Canal view', 'Air Conditioning', 'Gym']",Summer,766.947198456736,22,1,Single,Strict,20.472714587459038,73,239,5,2,Waterfront
95523,Our Or,Alejandraview,Cottage,2,16.1316089769225,"['Canal view', 'Garden view', 'Waterfront', 'TV', 'Parking', 'Air Conditioning', 'Kitchen', 'Swimming Pool', 'Gym', 'WiFi']",Winter,74.24452314567394,79,2,King,Flexible,33.9388839922212,90,129,3,3,Waterfront
59339,Box Over,Kylestad,House,2,20.44679478301269,"['Canal view', 'TV', 'Swimming Pool']",Autumn,1754.74241398713,84,6,Double,Flexible,27.43659060248755,51,104,3,4,Suburb
6108,Congress Green,South Jasmineport,Cottage,1,25.722751327147883,['Garden view'],Winter,3786.203817678986,61,1,Single,Strict,45.61258762066225,72,481,1,4,Mountain View
26596,Draw Everyone,Bellburgh,Apartment,4,28.644022253223127,"['Gym', 'WiFi']",Autumn,4440.9225257919825,54,5,Single,Flexible,16.355588472216986,63,400,3,8,Downtown
43554,Eye Both,South Reginaldtown,Cottage,4,29.414382671920382,['Parking'],Winter,4831.259651512588,70,4,Single,Strict,21.769128438733055,89,174,1,5,Downtown
97418,Mother Reflect,Brianland,House,1,13.823979245892268,"['Swimming Pool', 'Kitchen', 'Air Conditioning', 'Waterfront', 'TV', 'WiFi', 'Garden view', 'Parking']",Summer,1608.48498687919,29,1,Single,Moderate,20.189047912122238,90,70,1,3,Waterfront
65230,Suggest Speak,New Paulaland,Apartment,3,10.215076104117951,"['Garden view', 'TV', 'Swimming Pool', 'Canal view', 'WiFi']",Winter,151.1620636686732,95,3,Queen,Flexible,25.04094168844489,82,161,2,4,Mountain View
67359,There From,Louismouth,House,2,26.33249405326469,"['Swimming Pool', 'Canal view', 'TV', 'WiFi', 'Parking', 'Kitchen', 'Air Conditioning', 'Gym', 'Waterfront', 'Garden view']",Winter,1970.850676036894,22,5,Queen,Flexible,37.431423301998215,68,7,2,6,Downtown
74187,Father Same,Lake Donald,House,4,25.850536732949656,"['Parking', 'WiFi', 'Garden view', 'Kitchen', 'Air Conditioning', 'Canal view', 'TV', 'Swimming Pool', 'Waterfront', 'Gym']",Summer,1626.4411861509407,11,7,Single,Flexible,27.070782175980934,66,127,5,7,Downtown
9440,Point Which,North Thomasland,Apartment,2,12.16034805125922,"['Canal view', 'Swimming Pool', 'WiFi', 'TV', 'Waterfront', 'Air Conditioning', 'Kitchen', 'Gym', 'Parking', 'Garden view']",Summer,1479.0889161639843,50,6,Single,Strict,16.656010916490406,69,52,3,5,Downtown
3448,Forget Behind,Gabriellestad,Apartment,5,26.59575998359427,"['Garden view', 'Canal view', 'Parking']",Autumn,4108.9475949966145,49,8,King,Flexible,13.855585383960861,76,35,5,7,Suburb
5133,Company Consumer,West Richard,House,5,29.33149179716013,"['Gym', 'WiFi', 'Garden view']",Winter,301.4141680055343,86,8,King,Moderate,33.585833742304075,99,480,2,6,Mountain View
21121,Throw Poor,Parkerbury,House,2,19.496769496893776,['Garden view'],Winter,3890.8030755713585,59,3,Queen,Flexible,44.615499039059316,58,37,5,5,Waterfront
18086,Reality Type,East David,Apartment,5,15.493959913663783,"['Kitchen', 'Air Conditioning', 'WiFi', 'Garden view', 'Parking', 'Gym']",Autumn,2515.196113126976,21,6,King,Strict,20.02573581460468,75,481,1,7,Waterfront
91454,Bit Stuff,North Alex,Villa,3,28.288270110118464,['TV'],Summer,2126.0398458790723,51,6,King,Flexible,18.152705623820353,77,445,3,4,Downtown
41067,Exist Alone,Patriciahaven,Villa,4,21.472167182872592,"['Parking', 'Gym', 'Garden view', 'Kitchen', 'TV', 'Air Conditioning', 'Swimming Pool', 'WiFi']",Summer,4723.049021694234,64,4,King,Flexible,33.45639755478832,61,228,1,5,Waterfront
74766,Ball Hear,Carolinebury,Cottage,3,16.75131363998744,"['Air Conditioning', 'Kitchen', 'Waterfront', 'Gym', 'Garden view', 'Swimming Pool', 'WiFi', 'Parking', 'TV', 'Canal view']",Autumn,3790.3463071838232,65,6,Queen,Strict,43.86783087807364,94,23,2,7,Waterfront
24599,Down Pattern,North Janice,Cottage,5,27.42730535550685,"['Gym', 'Waterfront', 'TV', 'WiFi', 'Garden view', 'Canal view']",Winter,2014.8594267639062,67,9,Queen,Flexible,29.27501889264569,54,364,3,9,Suburb
1972,Night Thank,Sullivanfort,House,2,11.538128244491077,"['Garden view', 'Canal view', 'Parking', 'Swimming Pool', 'WiFi', 'Waterfront']",Winter,87.32932843837145,98,3,Single,Moderate,21.357785613484165,64,10,1,5,Waterfront
86044,May How,South Sheliastad,Villa,3,27.83917285684956,"['Waterfront', 'Parking', 'Kitchen', 'TV', 'Swimming Pool', 'Canal view', 'Gym', 'WiFi']",Winter,765.0907867333564,78,5,King,Flexible,19.98809922611767,55,321,3,5,Downtown
11436,Hospital Laugh,Ronaldside,Villa,4,26.01565074449067,['Swimming Pool'],Summer,4601.093761556453,43,7,Double,Strict,36.23067028786174,67,27,2,7,Mountain View
36591,Meeting Minute,East Thomas,Cottage,5,29.940198644814863,"['Swimming Pool', 'Waterfront', 'WiFi', 'Air Conditioning', 'Canal view']",Autumn,4149.117327640525,77,5,Queen,Flexible,41.8325756039235,92,30,1,7,Waterfront
44187,Focus Share,Lake Bruce,Cottage,2,29.48556561621529,"['Waterfront', 'Garden view', 'Swimming Pool', 'TV', 'Kitchen']",Summer,3748.6162940083964,19,5,Queen,Moderate,31.19573401429962,52,436,3,4,Downtown
35896,Environmental Traditional,Jonesmouth,Villa,2,19.46618045442943,"['Garden view', 'TV']",Autumn,2427.66452001649,97,5,Double,Strict,48.43802254688867,55,84,1,4,Suburb
33825,Area Agreement,Wagnerburgh,Apartment,1,19.269189527637472,"['Parking', 'TV', 'Garden view', 'Canal view', 'Swimming Pool', 'Air Conditioning']",Winter,3156.6187993749586,80,1,Queen,Strict,11.83931600237555,80,169,3,3,Downtown
32534,Build Politics,Jonathanside,Apartment,5,28.982263981257937,"['Parking', 'Gym', 'WiFi', 'TV', 'Garden view', 'Kitchen', 'Air Conditioning', 'Waterfront', 'Swimming Pool']",Autumn,1463.1017417668997,99,8,Single,Flexible,10.53526529427462,94,150,2,7,Suburb
73959,Create At,Lake Travis,House,3,18.412890609678865,"['TV', 'Gym', 'Waterfront', 'Kitchen']",Winter,4304.953409247487,50,7,King,Moderate,13.016633563156272,90,230,5,6,Waterfront
41936,Other Difference,West David,Apartment,1,20.719686858359978,"['Waterfront', 'Garden view', 'Air Conditioning']",Winter,2799.0696418131356,64,5,Double,Moderate,47.59983651714259,92,389,2,5,Mountain View
68805,Choose Create,East Robert,House,3,23.90918950040801,"['Gym', 'WiFi', 'TV', 'Garden view', 'Canal view', 'Air Conditioning', 'Parking', 'Kitchen', 'Swimming Pool']",Autumn,975.3681278821762,52,6,King,Strict,46.717992668943985,80,233,3,6,Suburb
3418,Hold Girl,Jenniferside,Cottage,5,11.927524181447067,"['WiFi', 'Swimming Pool', 'TV', 'Garden view', 'Canal view']",Autumn,2184.561009686977,27,8,Double,Strict,42.21596704604274,84,368,5,7,Suburb
21816,After Country,Lopezbury,Cottage,2,21.343107879491484,"['Waterfront', 'Garden view', 'TV', 'Parking', 'Swimming Pool']",Autumn,1336.6479354430808,67,6,King,Strict,48.76116607343836,56,386,1,3,Suburb
76216,Dark Responsibility,New Michael,Cottage,4,23.367622082206665,"['WiFi', 'Gym', 'Parking', 'Swimming Pool', 'Canal view', 'Air Conditioning', 'TV']",Autumn,586.5152342906415,53,8,King,Moderate,21.28152468300744,90,335,1,8,Mountain View
88630,Suffer Hear,Port Erinton,Apartment,4,16.360850971048677,['Canal view'],Autumn,3272.7355324132054,48,6,Double,Moderate,18.768023136561407,93,441,1,5,Suburb
63966,Design Bill,East Shawnberg,Villa,4,16.472685560415275,"['Gym', 'WiFi', 'Kitchen', 'TV']",Autumn,2709.0180927078827,39,8,Single,Strict,34.03020643323693,67,259,5,8,Suburb
65377,Represent Will,Jacobview,Cottage,4,24.627644729339664,"['Kitchen', 'Swimming Pool', 'TV', 'Garden view', 'Air Conditioning', 'WiFi', 'Parking', 'Waterfront']",Autumn,4652.356796263495,84,8,Double,Flexible,42.73522964093224,66,274,2,6,Suburb
61708,Election Little,Lake Scottton,Apartment,5,29.818191972744515,['Waterfront'],Summer,1230.5691337732658,90,9,Queen,Moderate,22.086476153520746,92,291,3,7,Mountain View
15059,Seem Large,North Tanyastad,Apartment,5,26.512465078088955,"['Swimming Pool', 'Garden view', 'Waterfront']",Summer,3936.819944680973,80,6,Double,Moderate,48.922696503093654,80,412,3,9,Suburb
38293,Smile Political,Lake Sandy,House,1,23.98864367347578,"['Air Conditioning', 'Gym', 'TV', 'Canal view', 'Kitchen', 'Waterfront']",Autumn,3503.004810945225,55,3,Single,Flexible,10.147687814158504,79,6,2,3,Suburb
53825,Include Central,Huffhaven,Villa,4,18.771856797969296,"['TV', 'WiFi']",Winter,1011.2948808619369,43,8,Single,Strict,21.748016586177265,87,285,2,5,Downtown
37959,Improve Most,South Brian,Cottage,4,15.087340309636886,"['Air Conditioning', 'Parking']",Winter,3792.4313727231856,74,8,Single,Flexible,41.069515696175884,92,335,5,6,Downtown
15894,None Begin,Douglasburgh,Cottage,2,14.735041788832442,"['Canal view', 'Parking', 'WiFi', 'Kitchen', 'Gym', 'Waterfront', 'Air Conditioning', 'TV']",Autumn,4590.400649868065,87,5,Queen,Strict,42.25376301053115,91,166,1,3,Waterfront
65625,Everyone Very,Jonesport,Cottage,3,20.512960466496434,"['Gym', 'Waterfront']",Winter,2909.1045161987345,18,7,Queen,Strict,48.456301185541825,63,438,4,4,Suburb
6894,Throw Size,Reginabury,House,5,21.580446583531387,['TV'],Summer,978.4275394583033,44,7,Double,Moderate,26.440505419090186,73,341,5,6,Suburb
53006,Speech Goal,New Kristinberg,Apartment,4,13.282059416788671,"['Kitchen', 'Gym', 'Parking', 'WiFi']",Autumn,2689.343333980833,86,6,Queen,Flexible,15.872696551289241,86,477,1,5,Suburb
25475,Pick More,Gibsonburgh,House,3,11.446015068229718,"['WiFi', 'Swimming Pool']",Summer,870.6663248780415,57,3,Double,Moderate,14.780923325028951,51,337,3,4,Downtown
41379,Threat Light,Katrinafurt,House,4,11.193216111632282,"['Air Conditioning', 'Kitchen', 'Garden view', 'Waterfront', 'Swimming Pool', 'Canal view', 'Parking', 'Gym']",Summer,1984.8692558499274,66,4,Double,Strict,32.75673465732176,78,38,4,6,Mountain View
2058,Per Eight,Rayberg,Apartment,4,16.294278951616963,"['Parking', 'Air Conditioning', 'Canal view', 'TV', 'Waterfront', 'Swimming Pool', 'Kitchen']",Summer,2768.7264708616713,25,4,Double,Strict,39.913100215404526,68,172,5,8,Waterfront
40596,North Today,Codyside,Villa,4,20.816485783254244,"['Swimming Pool', 'Air Conditioning']",Autumn,340.99928212767077,45,8,Queen,Flexible,13.60475675414451,73,138,1,7,Suburb
9320,Team Maybe,Rogerview,Cottage,4,12.51753907235971,"['Swimming Pool', 'Waterfront', 'Gym', 'Kitchen', 'Canal view', 'TV', 'Garden view', 'Air Conditioning', 'Parking']",Summer,3931.6670425602574,59,6,Double,Moderate,28.326190112896352,88,487,5,6,Waterfront
92515,School Range,Mcdonaldburgh,Villa,2,19.91967414520913,"['Garden view', 'TV', 'Gym', 'Canal view', 'Kitchen']",Summer,4701.701469629741,27,6,Queen,Strict,10.06668011125042,54,397,3,4,Mountain View
23212,Miss Garden,North Nichole,Apartment,1,20.076423931391773,"['Parking', 'Kitchen', 'Air Conditioning', 'Garden view', 'Gym', 'WiFi', 'Swimming Pool', 'Waterfront']",Winter,1368.2074274548966,92,2,Single,Strict,38.45862324898114,89,445,1,3,Waterfront
17570,She Rate,East Susanfurt,Apartment,2,16.034918336425015,"['Canal view', 'Garden view']",Winter,2405.30791628215,31,6,Queen,Moderate,25.24903751986549,78,463,1,6,Waterfront
3925,Identify Could,North Kimberlyburgh,Cottage,2,10.575650944831775,"['Waterfront', 'Swimming Pool', 'Canal view', 'WiFi', 'Gym', 'Parking', 'Kitchen', 'TV', 'Air Conditioning']",Winter,1560.515385282861,39,4,Queen,Flexible,24.350240598612242,79,171,5,5,Suburb
37175,Often Because,Millermouth,Villa,3,14.300765012878362,"['TV', 'Kitchen', 'WiFi']",Autumn,1929.0693312652315,33,4,Queen,Flexible,39.45812534273955,62,94,3,4,Waterfront
41160,Choose Evidence,New Heatherside,Cottage,2,23.541887720839256,"['TV', 'Canal view', 'Waterfront']",Winter,384.0430655588599,27,2,Single,Strict,26.479706775310117,69,277,2,4,Downtown
1790,Almost Note,South Lindabury,House,4,23.65990353235105,"['Gym', 'Waterfront', 'Air Conditioning']",Autumn,4989.505118100382,14,5,Single,Moderate,47.53632873334872,51,389,3,5,Waterfront
84468,Market Loss,West Brettfort,Villa,5,19.332286265851707,"['Canal view', 'TV', 'Air Conditioning', 'Parking', 'Swimming Pool', 'Gym', 'Garden view', 'Waterfront']",Winter,3501.7656339475116,94,8,King,Moderate,33.981205897524006,92,451,1,6,Downtown
39490,Executive Bed,East Alexandrastad,House,1,29.477292873338293,"['Kitchen', 'Parking', 'Gym']",Autumn,3059.1868817251443,63,5,Queen,Strict,29.396629644103434,82,116,1,5,Waterfront
38718,Perhaps Tv,Kimville,Apartment,2,28.620662882986736,"['Garden view', 'TV', 'Gym', 'Canal view', 'Waterfront', 'Swimming Pool']",Autumn,4593.716081688015,62,2,Single,Strict,27.823230836022933,52,353,1,6,Suburb
93059,Employee Once,Lake Paulhaven,Cottage,2,14.86050584181843,"['TV', 'WiFi']",Winter,219.35717291934043,19,2,Queen,Strict,28.358667365156837,88,218,3,5,Downtown
45094,Past Or,West Robinville,Apartment,1,10.406934994431671,"['Parking', 'Swimming Pool', 'Canal view', 'WiFi', 'Air Conditioning', 'Waterfront', 'Kitchen']",Autumn,2607.339934726814,14,5,Queen,Moderate,34.784278984827,55,128,2,4,Mountain View
98912,None Main,West Kellymouth,Apartment,5,27.818573433467193,"['Gym', 'Kitchen', 'Garden view', 'Parking']",Winter,3987.0328869560776,60,8,Double,Flexible,43.16455310257562,63,219,2,7,Downtown
71099,Performance Clearly,Doylemouth,House,4,22.59527420744816,"['Garden view', 'Kitchen', 'Canal view', 'Gym', 'Parking', 'WiFi', 'Waterfront', 'TV']",Winter,1974.02146090729,28,6,Single,Moderate,45.38034633160792,94,211,5,6,Downtown
62729,Maybe Community,Richardhaven,Apartment,3,27.74525741656182,['Swimming Pool'],Autumn,4794.090319529309,27,6,Double,Flexible,18.16971651004686,84,95,2,5,Mountain View
72502,Doctor A,Patelshire,Villa,4,14.461862218100045,"['Canal view', 'WiFi', 'Waterfront']",Autumn,1679.2676032183592,89,8,King,Flexible,35.40126326981253,53,97,4,7,Waterfront
29949,Hit Pick,East Jeffrey,House,5,20.222332698580665,"['TV', 'Canal view', 'Air Conditioning', 'WiFi', 'Waterfront', 'Garden view', 'Swimming Pool', 'Kitchen']",Winter,3052.4277873765295,24,9,Single,Moderate,18.18877459953388,100,253,2,6,Downtown
85714,Team Thing,Port Katie,Villa,5,21.88571187165291,"['Garden view', 'Air Conditioning']",Winter,3324.743663090455,58,9,King,Strict,25.683255207671568,65,222,4,7,Mountain View
13126,Owner Field,New Dannyshire,Cottage,2,27.750607522439864,"['Parking', 'Canal view', 'Kitchen', 'TV', 'Waterfront', 'Air Conditioning']",Autumn,1854.1003063304731,49,5,Single,Flexible,40.622576337487686,87,156,5,3,Waterfront
26156,Change Middle,Yorkfort,Villa,1,10.349302819055852,"['Garden view', 'Waterfront', 'Canal view', 'Parking']",Autumn,1941.1241519589908,47,2,King,Flexible,22.91008573577711,76,286,3,5,Mountain View
73863,Same Former,Port Tamara,Villa,4,25.60693420575496,"['TV', 'Garden view', 'Waterfront', 'Kitchen', 'Canal view', 'Air Conditioning', 'WiFi']",Winter,1730.7631472923765,77,7,Double,Flexible,15.028369949352754,79,173,3,5,Suburb
43965,Full Rock,Lake Dannyport,House,2,20.31850662223702,"['Air Conditioning', 'TV']",Summer,3029.0413576570486,98,4,King,Moderate,27.780192467117875,66,460,3,3,Waterfront
7070,Per Team,South Amandaview,Villa,4,19.70019598200673,"['Canal view', 'Air Conditioning']",Winter,3091.0957237974467,61,7,Single,Moderate,24.207879723677735,81,2,1,7,Mountain View
58086,Watch Throw,Port Erin,Apartment,3,27.144579373268957,"['WiFi', 'Kitchen', 'Canal view', 'Garden view', 'Swimming Pool']",Winter,4410.292045656868,71,4,Single,Moderate,35.39913016260196,52,212,2,7,Downtown
91549,Network Air,East Jenniferbury,House,2,17.83850931688195,"['Swimming Pool', 'WiFi', 'Air Conditioning', 'TV', 'Waterfront']",Winter,268.1061637912062,64,2,Queen,Strict,43.17713345682096,51,368,2,3,Suburb
48456,Hot Base,Harrisfurt,House,4,18.02120166731266,"['Air Conditioning', 'WiFi', 'Swimming Pool', 'Gym', 'Canal view', 'Kitchen', 'Garden view']",Summer,1650.3321575593052,25,8,Double,Flexible,19.045369932867544,87,344,4,7,Downtown
91240,Take Let,East Kristinport,Cottage,5,29.360974642005054,['TV'],Summer,2515.283706509258,91,7,Queen,Strict,39.487142541160594,59,227,3,6,Suburb
